,capital_used,ending_cash,ending_value,orders,period_close,period_open,pnl,portfolio_value,positions,returns,starting_cash,starting_value,transactions
2014-10-24 15:00:00,0.0,10000000.0,0.0,[],2014-10-24 15:00:00+00:00,2014-10-24 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-10-27 15:00:00,0.0,10000000.0,0.0,[],2014-10-27 15:00:00+00:00,2014-10-27 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-10-28 15:00:00,0.0,10000000.0,0.0,[],2014-10-28 15:00:00+00:00,2014-10-28 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-10-29 15:00:00,0.0,10000000.0,0.0,[],2014-10-29 15:00:00+00:00,2014-10-29 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-10-30 15:00:00,0.0,10000000.0,0.0,[],2014-10-30 15:00:00+00:00,2014-10-30 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-10-31 15:00:00,0.0,10000000.0,0.0,[],2014-10-31 15:00:00+00:00,2014-10-31 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-03 15:00:00,0.0,10000000.0,0.0,[],2014-11-03 15:00:00+00:00,2014-11-03 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-04 15:00:00,0.0,10000000.0,0.0,[],2014-11-04 15:00:00+00:00,2014-11-04 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-05 15:00:00,0.0,10000000.0,0.0,[],2014-11-05 15:00:00+00:00,2014-11-05 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-06 15:00:00,0.0,10000000.0,0.0,[],2014-11-06 15:00:00+00:00,2014-11-06 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-07 15:00:00,0.0,10000000.0,0.0,[],2014-11-07 15:00:00+00:00,2014-11-07 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-10 15:00:00,0.0,10000000.0,0.0,[],2014-11-10 15:00:00+00:00,2014-11-10 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-11 15:00:00,0.0,10000000.0,0.0,[],2014-11-11 15:00:00+00:00,2014-11-11 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-12 15:00:00,0.0,10000000.0,0.0,[],2014-11-12 15:00:00+00:00,2014-11-12 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-13 15:00:00,0.0,10000000.0,0.0,[],2014-11-13 15:00:00+00:00,2014-11-13 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-14 15:00:00,0.0,10000000.0,0.0,[],2014-11-14 15:00:00+00:00,2014-11-14 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-17 15:00:00,0.0,10000000.0,0.0,[],2014-11-17 15:00:00+00:00,2014-11-17 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-18 15:00:00,0.0,10000000.0,0.0,[],2014-11-18 15:00:00+00:00,2014-11-18 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-19 15:00:00,0.0,10000000.0,0.0,[],2014-11-19 15:00:00+00:00,2014-11-19 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-20 15:00:00,0.0,10000000.0,0.0,[],2014-11-20 15:00:00+00:00,2014-11-20 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-21 15:00:00,0.0,10000000.0,0.0,[],2014-11-21 15:00:00+00:00,2014-11-21 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-24 15:00:00,0.0,10000000.0,0.0,[],2014-11-24 15:00:00+00:00,2014-11-24 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-25 15:00:00,0.0,10000000.0,0.0,[],2014-11-25 15:00:00+00:00,2014-11-25 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-26 15:00:00,0.0,10000000.0,0.0,[],2014-11-26 15:00:00+00:00,2014-11-26 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-27 15:00:00,0.0,10000000.0,0.0,[],2014-11-27 15:00:00+00:00,2014-11-27 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-11-28 15:00:00,0.0,10000000.0,0.0,[],2014-11-28 15:00:00+00:00,2014-11-28 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-01 15:00:00,0.0,10000000.0,0.0,[],2014-12-01 15:00:00+00:00,2014-12-01 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-02 15:00:00,0.0,10000000.0,0.0,[],2014-12-02 15:00:00+00:00,2014-12-02 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-03 15:00:00,0.0,10000000.0,0.0,[],2014-12-03 15:00:00+00:00,2014-12-03 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-04 15:00:00,0.0,10000000.0,0.0,[],2014-12-04 15:00:00+00:00,2014-12-04 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-05 15:00:00,0.0,10000000.0,0.0,[],2014-12-05 15:00:00+00:00,2014-12-05 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-08 15:00:00,0.0,10000000.0,0.0,[],2014-12-08 15:00:00+00:00,2014-12-08 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-09 15:00:00,0.0,10000000.0,0.0,[],2014-12-09 15:00:00+00:00,2014-12-09 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-10 15:00:00,0.0,10000000.0,0.0,[],2014-12-10 15:00:00+00:00,2014-12-10 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-11 15:00:00,0.0,10000000.0,0.0,[],2014-12-11 15:00:00+00:00,2014-12-11 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-12 15:00:00,0.0,10000000.0,0.0,[],2014-12-12 15:00:00+00:00,2014-12-12 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-15 15:00:00,0.0,10000000.0,0.0,[],2014-12-15 15:00:00+00:00,2014-12-15 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-16 15:00:00,0.0,10000000.0,0.0,[],2014-12-16 15:00:00+00:00,2014-12-16 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-17 15:00:00,0.0,10000000.0,0.0,[],2014-12-17 15:00:00+00:00,2014-12-17 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-18 15:00:00,0.0,10000000.0,0.0,[],2014-12-18 15:00:00+00:00,2014-12-18 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-19 15:00:00,0.0,10000000.0,0.0,[],2014-12-19 15:00:00+00:00,2014-12-19 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-22 15:00:00,0.0,10000000.0,0.0,[],2014-12-22 15:00:00+00:00,2014-12-22 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-23 15:00:00,0.0,10000000.0,0.0,[],2014-12-23 15:00:00+00:00,2014-12-23 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-24 15:00:00,0.0,10000000.0,0.0,[],2014-12-24 15:00:00+00:00,2014-12-24 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-25 15:00:00,0.0,10000000.0,0.0,[],2014-12-25 15:00:00+00:00,2014-12-25 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-26 15:00:00,0.0,10000000.0,0.0,[],2014-12-26 15:00:00+00:00,2014-12-26 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-29 15:00:00,0.0,10000000.0,0.0,[],2014-12-29 15:00:00+00:00,2014-12-29 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-30 15:00:00,0.0,10000000.0,0.0,[],2014-12-30 15:00:00+00:00,2014-12-30 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2014-12-31 15:00:00,0.0,10000000.0,0.0,[],2014-12-31 15:00:00+00:00,2014-12-31 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-05 15:00:00,0.0,10000000.0,0.0,[],2015-01-05 15:00:00+00:00,2015-01-05 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-06 15:00:00,0.0,10000000.0,0.0,[],2015-01-06 15:00:00+00:00,2015-01-06 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-07 15:00:00,0.0,10000000.0,0.0,[],2015-01-07 15:00:00+00:00,2015-01-07 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-08 15:00:00,0.0,10000000.0,0.0,[],2015-01-08 15:00:00+00:00,2015-01-08 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-09 15:00:00,0.0,10000000.0,0.0,[],2015-01-09 15:00:00+00:00,2015-01-09 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-12 15:00:00,0.0,10000000.0,0.0,[],2015-01-12 15:00:00+00:00,2015-01-12 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-13 15:00:00,0.0,10000000.0,0.0,[],2015-01-13 15:00:00+00:00,2015-01-13 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-14 15:00:00,0.0,10000000.0,0.0,[],2015-01-14 15:00:00+00:00,2015-01-14 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-15 15:00:00,0.0,10000000.0,0.0,[],2015-01-15 15:00:00+00:00,2015-01-15 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-16 15:00:00,0.0,10000000.0,0.0,[],2015-01-16 15:00:00+00:00,2015-01-16 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-19 15:00:00,0.0,10000000.0,0.0,[],2015-01-19 15:00:00+00:00,2015-01-19 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-20 15:00:00,0.0,10000000.0,0.0,[],2015-01-20 15:00:00+00:00,2015-01-20 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-21 15:00:00,0.0,10000000.0,0.0,[],2015-01-21 15:00:00+00:00,2015-01-21 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-22 15:00:00,0.0,10000000.0,0.0,[],2015-01-22 15:00:00+00:00,2015-01-22 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-23 15:00:00,0.0,10000000.0,0.0,[],2015-01-23 15:00:00+00:00,2015-01-23 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-26 15:00:00,0.0,10000000.0,0.0,[],2015-01-26 15:00:00+00:00,2015-01-26 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-27 15:00:00,0.0,10000000.0,0.0,[],2015-01-27 15:00:00+00:00,2015-01-27 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-28 15:00:00,0.0,10000000.0,0.0,[],2015-01-28 15:00:00+00:00,2015-01-28 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-29 15:00:00,0.0,10000000.0,0.0,[],2015-01-29 15:00:00+00:00,2015-01-29 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-01-30 15:00:00,0.0,10000000.0,0.0,[],2015-01-30 15:00:00+00:00,2015-01-30 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-02 15:00:00,0.0,10000000.0,0.0,[],2015-02-02 15:00:00+00:00,2015-02-02 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-03 15:00:00,0.0,10000000.0,0.0,[],2015-02-03 15:00:00+00:00,2015-02-03 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-04 15:00:00,0.0,10000000.0,0.0,[],2015-02-04 15:00:00+00:00,2015-02-04 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-05 15:00:00,0.0,10000000.0,0.0,[],2015-02-05 15:00:00+00:00,2015-02-05 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-06 15:00:00,0.0,10000000.0,0.0,[],2015-02-06 15:00:00+00:00,2015-02-06 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-09 15:00:00,0.0,10000000.0,0.0,[],2015-02-09 15:00:00+00:00,2015-02-09 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-10 15:00:00,0.0,10000000.0,0.0,[],2015-02-10 15:00:00+00:00,2015-02-10 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-11 15:00:00,0.0,10000000.0,0.0,[],2015-02-11 15:00:00+00:00,2015-02-11 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-12 15:00:00,0.0,10000000.0,0.0,"[{'status': 0, 'created': datetime.datetime(2015, 2, 12, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': 151000, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 2, 12, 0, 0, tzinfo=<UTC>), 'id': '0a5a75348cfa4906a8ed3b8b927534eb', 'filled': 0}]",2015-02-12 15:00:00+00:00,2015-02-12 09:31:00+00:00,0.0,10000000.0,[],0.0,10000000.0,0.0,[]
2015-02-13 15:00:00,-9999088.827,911.173,9996090.0,"[{'status': 0, 'created': datetime.datetime(2015, 2, 12, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 2998.8269999999998, 'amount': 151000, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 2, 13, 0, 0, tzinfo=<UTC>), 'id': '0a5a75348cfa4906a8ed3b8b927534eb', 'filled': 148200}, {'status': 0, 'created': datetime.datetime(2015, 2, 13, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': -2700, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 2, 13, 0, 0, tzinfo=<UTC>), 'id': '1fab540f6b274068801da18f32b2834e', 'filled': 0}]",2015-02-13 15:00:00+00:00,2015-02-13 09:31:00+00:00,-2998.827,9997001.173,"[{'amount': 148200, 'last_sale_price': 67.45, 'cost_basis': 67.470235, 'sid': '2010009543'}]",-0.0002998827,10000000.0,0.0,"[{'commission': 2998.8269999999998, 'amount': 148200, 'sid': '2010009543', 'order_id': '0a5a75348cfa4906a8ed3b8b927534eb', 'price': 67.470235, 'dt': datetime.datetime(2015, 2, 13, 0, 0, tzinfo=<UTC>)}]"
2015-02-16 15:00:00,-311.904,599.269,10700040.0,"[{'status': 1, 'created': datetime.datetime(2015, 2, 13, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 253.422, 'amount': -2700, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 2, 16, 0, 0, tzinfo=<UTC>), 'id': '1fab540f6b274068801da18f32b2834e', 'filled': -2700}, {'status': 0, 'created': datetime.datetime(2015, 2, 12, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 3057.3089999999997, 'amount': 151000, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 2, 16, 0, 0, tzinfo=<UTC>), 'id': '0a5a75348cfa4906a8ed3b8b927534eb', 'filled': 150900}]",2015-02-16 15:00:00+00:00,2015-02-16 09:31:00+00:00,703638.096,10700639.269,"[{'amount': 148200, 'last_sale_price': 72.2, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.0703849168189,911.173,9996090.0,"[{'commission': 253.422, 'amount': -2700, 'sid': '2010009543', 'order_id': '1fab540f6b274068801da18f32b2834e', 'price': 72.10614, 'dt': datetime.datetime(2015, 2, 16, 0, 0, tzinfo=<UTC>)}, {'commission': 58.482, 'amount': 2700, 'sid': '2010009543', 'order_id': '0a5a75348cfa4906a8ed3b8b927534eb', 'price': 72.22166, 'dt': datetime.datetime(2015, 2, 16, 0, 0, tzinfo=<UTC>)}]"
2015-02-17 15:00:00,0.0,599.269,10399194.0,[],2015-02-17 15:00:00+00:00,2015-02-17 09:31:00+00:00,-300846.0,10399793.269,"[{'amount': 148200, 'last_sale_price': 70.17, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",-0.0281147688878,599.269,10700040.0,[]
2015-02-25 15:00:00,0.0,599.269,9467016.0,[],2015-02-25 15:00:00+00:00,2015-02-25 09:31:00+00:00,-932178.0,9467615.269,"[{'amount': 148200, 'last_sale_price': 63.88, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",-0.0896342817485,599.269,10399194.0,[]
2015-02-26 15:00:00,0.0,599.269,9699690.0,[],2015-02-26 15:00:00+00:00,2015-02-26 09:31:00+00:00,232674.0,9700289.269,"[{'amount': 148200, 'last_sale_price': 65.45, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.0245757768339,599.269,9467016.0,[]
2015-02-27 15:00:00,0.0,599.269,10083528.0,[],2015-02-27 15:00:00+00:00,2015-02-27 09:31:00+00:00,383838.0,10084127.269,"[{'amount': 148200, 'last_sale_price': 68.04, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.039569747804,599.269,9699690.0,[]
2015-03-02 15:00:00,0.0,599.269,10169484.0,[],2015-03-02 15:00:00+00:00,2015-03-02 09:31:00+00:00,85956.0,10170083.269,"[{'amount': 148200, 'last_sale_price': 68.62, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.00852389083429,599.269,10083528.0,[]
2015-03-03 15:00:00,0.0,599.269,9638928.0,[],2015-03-03 15:00:00+00:00,2015-03-03 09:31:00+00:00,-530556.0,9639527.269,"[{'amount': 148200, 'last_sale_price': 65.04, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",-0.0521683044245,599.269,10169484.0,[]
2015-03-04 15:00:00,0.0,599.269,9778236.0,[],2015-03-04 15:00:00+00:00,2015-03-04 09:31:00+00:00,139308.0,9778835.269,"[{'amount': 148200, 'last_sale_price': 65.98, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.0144517460361,599.269,9638928.0,[]
2015-03-05 15:00:00,0.0,599.269,9871602.0,[],2015-03-05 15:00:00+00:00,2015-03-05 09:31:00+00:00,93366.0,9872201.269,"[{'amount': 148200, 'last_sale_price': 66.61, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.00954776284002,599.269,9778236.0,[]
2015-03-06 15:00:00,0.0,599.269,9335118.0,[],2015-03-06 15:00:00+00:00,2015-03-06 09:31:00+00:00,-536484.0,9335717.269,"[{'amount': 148200, 'last_sale_price': 62.99, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",-0.0543428953059,599.269,9871602.0,[]
2015-03-09 15:00:00,0.0,599.269,9381060.0,[],2015-03-09 15:00:00+00:00,2015-03-09 09:31:00+00:00,45942.0,9381659.269,"[{'amount': 148200, 'last_sale_price': 63.3, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.00492110018719,599.269,9335118.0,[]
2015-03-10 15:00:00,0.0,599.269,9793056.0,[],2015-03-10 15:00:00+00:00,2015-03-10 09:31:00+00:00,411996.0,9793655.269,"[{'amount': 148200, 'last_sale_price': 66.08, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.0439150461754,599.269,9381060.0,[]
2015-03-11 15:00:00,0.0,599.269,9962004.0,[],2015-03-11 15:00:00+00:00,2015-03-11 09:31:00+00:00,168948.0,9962603.269,"[{'amount': 148200, 'last_sale_price': 67.22, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.0172507603504,599.269,9793056.0,[]
2015-03-12 15:00:00,0.0,599.269,9630036.0,[],2015-03-12 15:00:00+00:00,2015-03-12 09:31:00+00:00,-331968.0,9630635.269,"[{'amount': 148200, 'last_sale_price': 64.98, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",-0.0333214111851,599.269,9962004.0,[]
2015-03-13 15:00:00,0.0,599.269,10593336.0,"[{'status': 0, 'created': datetime.datetime(2015, 3, 13, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': 248800, 'limit': None, 'sid': '2010000234', 'dt': datetime.datetime(2015, 3, 13, 0, 0, tzinfo=<UTC>), 'id': 'eea64918c09c472c9c1e9f84cb4e3666', 'filled': 0}, {'status': 0, 'created': datetime.datetime(2015, 3, 13, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': -74100, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 3, 13, 0, 0, tzinfo=<UTC>), 'id': '863758a4369146c6b8d127a789e9c360', 'filled': 0}]",2015-03-13 15:00:00+00:00,2015-03-13 09:31:00+00:00,963300.0,10593935.269,"[{'amount': 148200, 'last_sale_price': 71.48, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.100024554258,599.269,9630036.0,[]
2015-03-16 15:00:00,-958.5108,-359.2418,11138166.0,"[{'status': 1, 'created': datetime.datetime(2015, 3, 13, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 7244.9793, 'amount': -74100, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>), 'id': '863758a4369146c6b8d127a789e9c360', 'filled': -74100}, {'status': 0, 'created': datetime.datetime(2015, 3, 13, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 1669.5314999999998, 'amount': 248800, 'limit': None, 'sid': '2010000234', 'dt': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>), 'id': 'eea64918c09c472c9c1e9f84cb4e3666', 'filled': 245700}, {'status': 0, 'created': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': -2900, 'limit': None, 'sid': '2010000234', 'dt': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>), 'id': '0ad7b2ee55c74c9c8e39e2a16063b67a', 'filled': 0}, {'status': 0, 'created': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': -100, 'limit': None, 'sid': '2010009543', 'dt': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>), 'id': '9f6d6c0c1af4439780b8ee9a0af8776a', 'filled': 0}]",2015-03-16 15:00:00+00:00,2015-03-16 09:31:00+00:00,543871.4892,11137806.7582,"[{'amount': 245700, 'last_sale_price': 22.65, 'cost_basis': 22.656795, 'sid': '2010000234'}, {'amount': 74100, 'last_sale_price': 75.21, 'cost_basis': 67.55679942307694, 'sid': '2010009543'}]",0.0513380038097,599.269,10593336.0,"[{'commission': 7244.9793, 'amount': -74100, 'sid': '2010009543', 'order_id': '863758a4369146c6b8d127a789e9c360', 'price': 75.11222699999999, 'dt': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>)}, {'commission': 1669.5314999999998, 'amount': 245700, 'sid': '2010000234', 'order_id': 'eea64918c09c472c9c1e9f84cb4e3666', 'price': 22.656795, 'dt': datetime.datetime(2015, 3, 16, 0, 0, tzinfo=<UTC>)}]"
