,capital_used,ending_cash,ending_value,orders,period_close,period_open,pnl,portfolio_value,positions,returns,starting_cash,starting_value,transactions
2014-02-11 15:00:00,0.0,16000000.0,0.0,[],2014-02-11 15:00:00+00:00,2014-02-11 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-12 15:00:00,0.0,16000000.0,0.0,[],2014-02-12 15:00:00+00:00,2014-02-12 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-13 15:00:00,0.0,16000000.0,0.0,[],2014-02-13 15:00:00+00:00,2014-02-13 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-14 15:00:00,0.0,16000000.0,0.0,[],2014-02-14 15:00:00+00:00,2014-02-14 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-17 15:00:00,0.0,16000000.0,0.0,[],2014-02-17 15:00:00+00:00,2014-02-17 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-18 15:00:00,0.0,16000000.0,0.0,[],2014-02-18 15:00:00+00:00,2014-02-18 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-19 15:00:00,0.0,16000000.0,0.0,[],2014-02-19 15:00:00+00:00,2014-02-19 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-20 15:00:00,0.0,16000000.0,0.0,[],2014-02-20 15:00:00+00:00,2014-02-20 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-21 15:00:00,0.0,16000000.0,0.0,[],2014-02-21 15:00:00+00:00,2014-02-21 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-24 15:00:00,0.0,16000000.0,0.0,[],2014-02-24 15:00:00+00:00,2014-02-24 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-25 15:00:00,0.0,16000000.0,0.0,[],2014-02-25 15:00:00+00:00,2014-02-25 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-26 15:00:00,0.0,16000000.0,0.0,[],2014-02-26 15:00:00+00:00,2014-02-26 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-27 15:00:00,0.0,16000000.0,0.0,[],2014-02-27 15:00:00+00:00,2014-02-27 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-02-28 15:00:00,0.0,16000000.0,0.0,[],2014-02-28 15:00:00+00:00,2014-02-28 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-03 15:00:00,0.0,16000000.0,0.0,[],2014-03-03 15:00:00+00:00,2014-03-03 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-04 15:00:00,0.0,16000000.0,0.0,[],2014-03-04 15:00:00+00:00,2014-03-04 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-05 15:00:00,0.0,16000000.0,0.0,[],2014-03-05 15:00:00+00:00,2014-03-05 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-06 15:00:00,0.0,16000000.0,0.0,[],2014-03-06 15:00:00+00:00,2014-03-06 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-07 15:00:00,0.0,16000000.0,0.0,[],2014-03-07 15:00:00+00:00,2014-03-07 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-10 15:00:00,0.0,16000000.0,0.0,[],2014-03-10 15:00:00+00:00,2014-03-10 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-11 15:00:00,0.0,16000000.0,0.0,[],2014-03-11 15:00:00+00:00,2014-03-11 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-12 15:00:00,0.0,16000000.0,0.0,[],2014-03-12 15:00:00+00:00,2014-03-12 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-13 15:00:00,0.0,16000000.0,0.0,[],2014-03-13 15:00:00+00:00,2014-03-13 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-14 15:00:00,0.0,16000000.0,0.0,[],2014-03-14 15:00:00+00:00,2014-03-14 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
