,amount,commission,sid,status,time,symbol
379,-12800,384.0,2010004462,1,2015-04-20 00:00:00+00:00,601700
380,2100,63.0,2010004473,1,2015-04-20 00:00:00+00:00,300168
381,9500,285.0,2010004487,1,2015-04-20 00:00:00+00:00,300172
382,3900,117.0,2010004561,1,2015-04-20 00:00:00+00:00,300190
383,3000,90.0,2010004630,1,2015-04-20 00:00:00+00:00,300209
384,-25600,768.0,2010004691,1,2015-04-20 00:00:00+00:00,601010
385,8300,249.0,2010004733,1,2015-04-20 00:00:00+00:00,002595
386,20100,603.0,2010004791,1,2015-04-20 00:00:00+00:00,002600
387,3000,90.0,2010004911,1,2015-04-20 00:00:00+00:00,300269
388,5900,177.0,2010004960,1,2015-04-20 00:00:00+00:00,002636
389,15300,459.0,2010005034,1,2015-04-20 00:00:00+00:00,002652
390,-9700,291.0,2010006953,1,2015-04-20 00:00:00+00:00,002685
391,6500,195.0,2010006964,1,2015-04-20 00:00:00+00:00,300328
392,4200,126.0,2010007675,1,2015-04-20 00:00:00+00:00,300372
393,-5200,156.0,2010007704,1,2015-04-20 00:00:00+00:00,300379
394,-4900,147.0,2010008391,1,2015-04-20 00:00:00+00:00,300388
395,2100,63.0,2010009984,1,2015-04-20 00:00:00+00:00,300433
396,2300,69.0,2010009991,1,2015-04-20 00:00:00+00:00,603729
397,-20100,603.0,2010000255,1,2015-04-21 00:00:00+00:00,600288
398,-26400,792.0,2010000584,1,2015-04-21 00:00:00+00:00,600673
399,-50900,1527.0,2010000606,1,2015-04-21 00:00:00+00:00,600695
400,-26600,798.0,2010001855,1,2015-04-21 00:00:00+00:00,002269
401,-29800,894.0,2010004198,1,2015-04-21 00:00:00+00:00,300131
402,-16200,486.0,2010004322,1,2015-04-21 00:00:00+00:00,002515
403,-6700,201.0,2010004473,1,2015-04-21 00:00:00+00:00,300168
404,-28900,867.0,2010004487,1,2015-04-21 00:00:00+00:00,300172
405,-12800,384.0,2010004561,1,2015-04-21 00:00:00+00:00,300190
406,-11100,333.0,2010004630,1,2015-04-21 00:00:00+00:00,300209
407,-25000,750.0,2010004733,1,2015-04-21 00:00:00+00:00,002595
408,-61100,1833.0,2010004791,1,2015-04-21 00:00:00+00:00,002600
409,-10300,309.0,2010004911,1,2015-04-21 00:00:00+00:00,300269
410,-20500,615.0,2010004960,1,2015-04-21 00:00:00+00:00,002636
411,-48900,1467.0,2010005034,1,2015-04-21 00:00:00+00:00,002652
412,-19400,582.0,2010006964,1,2015-04-21 00:00:00+00:00,300328
413,-14400,432.0,2010007675,1,2015-04-21 00:00:00+00:00,300372
414,-6300,189.0,2010009984,1,2015-04-21 00:00:00+00:00,300433
415,-6800,204.0,2010009991,1,2015-04-21 00:00:00+00:00,603729
416,28800,864.0,2010000020,1,2015-05-11 00:00:00+00:00,600021
417,22400,672.0,2010000517,1,2015-05-11 00:00:00+00:00,600606
418,82800,2484.0,2010000599,1,2015-05-11 00:00:00+00:00,600688
419,82300,2469.0,2010000636,1,2015-05-11 00:00:00+00:00,600725
420,76700,2301.0,2010001269,1,2015-05-11 00:00:00+00:00,000767
421,75000,2250.0,2010001375,1,2015-05-11 00:00:00+00:00,000916
422,30900,927.0,2010003374,1,2015-05-11 00:00:00+00:00,002326
423,33700,1011.0,2010003644,1,2015-05-11 00:00:00+00:00,002411
424,51700,1551.0,2010004184,1,2015-05-11 00:00:00+00:00,002487
425,21900,657.0,2010004883,1,2015-05-11 00:00:00+00:00,002617
426,49000,1470.0,2010004912,1,2015-05-11 00:00:00+00:00,601669
427,16400,492.0,2010006919,1,2015-05-11 00:00:00+00:00,002675
428,4800,144.0,2010008679,1,2015-05-11 00:00:00+00:00,300392
429,2800,84.0,2010008717,1,2015-05-11 00:00:00+00:00,300399
430,21900,657.0,2010010206,1,2015-05-11 00:00:00+00:00,603025
431,12500,375.0,2010010213,1,2015-05-11 00:00:00+00:00,603567
432,4800,144.0,2010000020,1,2015-05-12 00:00:00+00:00,600021
433,-22400,672.0,2010000517,1,2015-05-12 00:00:00+00:00,600606
434,23400,702.0,2010000599,1,2015-05-12 00:00:00+00:00,600688
435,20600,618.0,2010000636,1,2015-05-12 00:00:00+00:00,600725
436,12800,384.0,2010001269,1,2015-05-12 00:00:00+00:00,000767
437,23900,717.0,2010001375,1,2015-05-12 00:00:00+00:00,000916
438,6700,201.0,2010003374,1,2015-05-12 00:00:00+00:00,002326
439,9700,291.0,2010003644,1,2015-05-12 00:00:00+00:00,002411
440,13500,405.0,2010004184,1,2015-05-12 00:00:00+00:00,002487
441,-21900,657.0,2010004883,1,2015-05-12 00:00:00+00:00,002617
442,9200,276.0,2010004912,1,2015-05-12 00:00:00+00:00,601669
443,2800,84.0,2010006919,1,2015-05-12 00:00:00+00:00,002675
444,800,24.0,2010008679,1,2015-05-12 00:00:00+00:00,300392
445,500,15.0,2010008717,1,2015-05-12 00:00:00+00:00,300399
446,6000,180.0,2010010206,1,2015-05-12 00:00:00+00:00,603025
447,3700,111.0,2010010213,1,2015-05-12 00:00:00+00:00,603567
448,4200,126.0,2010000020,1,2015-05-13 00:00:00+00:00,600021
449,14400,432.0,2010000599,1,2015-05-13 00:00:00+00:00,600688
450,9300,279.0,2010000636,1,2015-05-13 00:00:00+00:00,600725
451,11800,354.0,2010001269,1,2015-05-13 00:00:00+00:00,000767
452,10900,327.0,2010001375,1,2015-05-13 00:00:00+00:00,000916
453,5500,165.0,2010003374,1,2015-05-13 00:00:00+00:00,002326
454,2400,72.0,2010003644,1,2015-05-13 00:00:00+00:00,002411
455,6100,183.0,2010004184,1,2015-05-13 00:00:00+00:00,002487
456,-58200,1746.0,2010004912,1,2015-05-13 00:00:00+00:00,601669
457,500,15.0,2010006919,1,2015-05-13 00:00:00+00:00,002675
458,1600,48.0,2010010206,1,2015-05-13 00:00:00+00:00,603025
459,1200,36.0,2010010213,1,2015-05-13 00:00:00+00:00,603567
460,-37800,1134.0,2010000020,1,2015-05-14 00:00:00+00:00,600021
461,-120600,3618.0,2010000599,1,2015-05-14 00:00:00+00:00,600688
462,-112200,3366.0,2010000636,1,2015-05-14 00:00:00+00:00,600725
463,-101300,3039.0,2010001269,1,2015-05-14 00:00:00+00:00,000767
464,-109800,3294.0,2010001375,1,2015-05-14 00:00:00+00:00,000916
465,-43100,1293.0,2010003374,1,2015-05-14 00:00:00+00:00,002326
466,-45800,1374.0,2010003644,1,2015-05-14 00:00:00+00:00,002411
467,-71300,2139.0,2010004184,1,2015-05-14 00:00:00+00:00,002487
468,-5600,168.0,2010008679,1,2015-05-14 00:00:00+00:00,300392
469,-3300,99.0,2010008717,1,2015-05-14 00:00:00+00:00,300399
470,-29500,885.0,2010010206,1,2015-05-14 00:00:00+00:00,603025
471,-17400,522.0,2010010213,1,2015-05-14 00:00:00+00:00,603567
472,-19700,591.0,2010006919,1,2015-05-14 00:00:00+00:00,002675
473,34200,1026.0,2010000007,1,2015-05-19 00:00:00+00:00,600006
474,26900,807.0,2010000134,1,2015-05-19 00:00:00+00:00,600156
475,14800,444.0,2010000402,1,2015-05-19 00:00:00+00:00,600478
476,22900,687.0,2010000415,1,2015-05-19 00:00:00+00:00,600493
477,6500,195.0,2010001009,1,2015-05-19 00:00:00+00:00,000156
478,22400,672.0,2010001131,1,2015-05-19 00:00:00+00:00,000593
479,35100,1053.0,2010001257,1,2015-05-19 00:00:00+00:00,000753
480,9900,297.0,2010001658,1,2015-05-19 00:00:00+00:00,002215
481,11400,342.0,2010003625,1,2015-05-19 00:00:00+00:00,002402
482,11800,354.0,2010003661,1,2015-05-19 00:00:00+00:00,002421
483,9000,270.0,2010003681,1,2015-05-19 00:00:00+00:00,002439
484,4900,147.0,2010003986,1,2015-05-19 00:00:00+00:00,300104
485,17600,528.0,2010004135,1,2015-05-19 00:00:00+00:00,002467
486,19100,573.0,2010004404,1,2015-05-19 00:00:00+00:00,300153
487,6300,189.0,2010004534,1,2015-05-19 00:00:00+00:00,002555
488,8800,264.0,2010004630,1,2015-05-19 00:00:00+00:00,300209
489,2800,84.0,2010004696,1,2015-05-19 00:00:00+00:00,300226
490,8200,246.0,2010004837,1,2015-05-19 00:00:00+00:00,300252
491,2200,66.0,2010005068,1,2015-05-19 00:00:00+00:00,002657
492,33600,1008.0,2010006891,1,2015-05-19 00:00:00+00:00,603333
493,6100,183.0,2010006919,1,2015-05-19 00:00:00+00:00,002675
494,14400,432.0,2010007129,1,2015-05-19 00:00:00+00:00,002702
495,1700,51.0,2010007655,1,2015-05-19 00:00:00+00:00,300359
496,3700,111.0,2010007694,1,2015-05-19 00:00:00+00:00,300378
497,900,27.0,2010007703,1,2015-05-19 00:00:00+00:00,300380
498,10700,321.0,2010008719,1,2015-05-19 00:00:00+00:00,300401
499,5800,174.0,2010009825,1,2015-05-19 00:00:00+00:00,603118
500,7200,216.0,2010010206,1,2015-05-19 00:00:00+00:00,603025
501,4900,147.0,2010010213,1,2015-05-19 00:00:00+00:00,603567
502,27200,816.0,2010000007,1,2015-05-20 00:00:00+00:00,600006
503,22800,684.0,2010000134,1,2015-05-20 00:00:00+00:00,600156
504,11700,351.0,2010000402,1,2015-05-20 00:00:00+00:00,600478
505,18100,543.0,2010000415,1,2015-05-20 00:00:00+00:00,600493
506,5600,168.0,2010001009,1,2015-05-20 00:00:00+00:00,000156
507,18000,540.0,2010001131,1,2015-05-20 00:00:00+00:00,000593
508,29100,873.0,2010001257,1,2015-05-20 00:00:00+00:00,000753
509,8000,240.0,2010001658,1,2015-05-20 00:00:00+00:00,002215
510,7400,222.0,2010003625,1,2015-05-20 00:00:00+00:00,002402
511,7700,231.0,2010003661,1,2015-05-20 00:00:00+00:00,002421
512,5900,177.0,2010003681,1,2015-05-20 00:00:00+00:00,002439
513,4000,120.0,2010003986,1,2015-05-20 00:00:00+00:00,300104
514,13400,402.0,2010004135,1,2015-05-20 00:00:00+00:00,002467
515,13700,411.0,2010004404,1,2015-05-20 00:00:00+00:00,300153
516,4000,120.0,2010004534,1,2015-05-20 00:00:00+00:00,002555
517,-8800,264.0,2010004630,1,2015-05-20 00:00:00+00:00,300209
518,-2800,84.0,2010004696,1,2015-05-20 00:00:00+00:00,300226
519,6000,180.0,2010004837,1,2015-05-20 00:00:00+00:00,300252
520,-2200,66.0,2010005068,1,2015-05-20 00:00:00+00:00,002657
521,28300,849.0,2010006891,1,2015-05-20 00:00:00+00:00,603333
522,-6100,183.0,2010006919,1,2015-05-20 00:00:00+00:00,002675
523,9500,285.0,2010007129,1,2015-05-20 00:00:00+00:00,002702
524,-1700,51.0,2010007655,1,2015-05-20 00:00:00+00:00,300359
525,2800,84.0,2010007694,1,2015-05-20 00:00:00+00:00,300378
526,800,24.0,2010007703,1,2015-05-20 00:00:00+00:00,300380
527,9400,282.0,2010008719,1,2015-05-20 00:00:00+00:00,300401
528,-5800,174.0,2010009825,1,2015-05-20 00:00:00+00:00,603118
529,-7200,216.0,2010010206,1,2015-05-20 00:00:00+00:00,603025
530,-4900,147.0,2010010213,1,2015-05-20 00:00:00+00:00,603567
531,1300,39.0,2010000007,1,2015-05-21 00:00:00+00:00,600006
532,-700,21.0,2010000134,1,2015-05-21 00:00:00+00:00,600156
533,300,9.0,2010000402,1,2015-05-21 00:00:00+00:00,600478
534,700,21.0,2010000415,1,2015-05-21 00:00:00+00:00,600493
535,100,3.0,2010001009,1,2015-05-21 00:00:00+00:00,000156
536,-200,6.0,2010001257,1,2015-05-21 00:00:00+00:00,000753
537,500,15.0,2010003661,1,2015-05-21 00:00:00+00:00,002421
538,-400,12.0,2010003681,1,2015-05-21 00:00:00+00:00,002439
539,200,6.0,2010003986,1,2015-05-21 00:00:00+00:00,300104
540,100,3.0,2010004404,1,2015-05-21 00:00:00+00:00,300153
541,600,18.0,2010004837,1,2015-05-21 00:00:00+00:00,300252
542,-600,18.0,2010006891,1,2015-05-21 00:00:00+00:00,603333
543,-1800,54.0,2010007129,1,2015-05-21 00:00:00+00:00,002702
544,-300,9.0,2010007694,1,2015-05-21 00:00:00+00:00,300378
545,100,3.0,2010008719,1,2015-05-21 00:00:00+00:00,300401
546,-62700,1881.0,2010000007,1,2015-05-22 00:00:00+00:00,600006
547,-49000,1470.0,2010000134,1,2015-05-22 00:00:00+00:00,600156
548,-26800,804.0,2010000402,1,2015-05-22 00:00:00+00:00,600478
549,-41700,1251.0,2010000415,1,2015-05-22 00:00:00+00:00,600493
550,-12200,366.0,2010001009,1,2015-05-22 00:00:00+00:00,000156
551,-40400,1212.0,2010001131,1,2015-05-22 00:00:00+00:00,000593
552,-64000,1920.0,2010001257,1,2015-05-22 00:00:00+00:00,000753
553,-17900,537.0,2010001658,1,2015-05-22 00:00:00+00:00,002215
554,-18800,564.0,2010003625,1,2015-05-22 00:00:00+00:00,002402
555,-20000,600.0,2010003661,1,2015-05-22 00:00:00+00:00,002421
556,-14500,435.0,2010003681,1,2015-05-22 00:00:00+00:00,002439
557,-9100,273.0,2010003986,1,2015-05-22 00:00:00+00:00,300104
558,-31000,930.0,2010004135,1,2015-05-22 00:00:00+00:00,002467
559,-32900,987.0,2010004404,1,2015-05-22 00:00:00+00:00,300153
560,-10300,309.0,2010004534,1,2015-05-22 00:00:00+00:00,002555
561,-14800,444.0,2010004837,1,2015-05-22 00:00:00+00:00,300252
562,-61300,1839.0,2010006891,1,2015-05-22 00:00:00+00:00,603333
563,-22100,663.0,2010007129,1,2015-05-22 00:00:00+00:00,002702
564,-6200,186.0,2010007694,1,2015-05-22 00:00:00+00:00,300378
565,-1700,51.0,2010007703,1,2015-05-22 00:00:00+00:00,300380
566,-20200,606.0,2010008719,1,2015-05-22 00:00:00+00:00,300401
567,13500,405.0,2010000546,1,2015-06-01 00:00:00+00:00,600635
568,5000,150.0,2010000565,1,2015-06-01 00:00:00+00:00,600654
569,16400,492.0,2010000709,1,2015-06-01 00:00:00+00:00,600798
570,1900,57.0,2010001161,1,2015-06-01 00:00:00+00:00,000626
571,10000,300.0,2010001249,1,2015-06-01 00:00:00+00:00,000736
572,6600,198.0,2010001460,1,2015-06-01 00:00:00+00:00,002017
573,2400,72.0,2010001574,1,2015-06-01 00:00:00+00:00,002131
574,2500,75.0,2010001640,1,2015-06-01 00:00:00+00:00,002197
575,15900,477.0,2010001669,1,2015-06-01 00:00:00+00:00,002226
576,6400,192.0,2010001859,1,2015-06-01 00:00:00+00:00,002271
577,13800,414.0,2010003302,1,2015-06-01 00:00:00+00:00,002288
578,7400,222.0,2010003308,1,2015-06-01 00:00:00+00:00,002293
579,12800,384.0,2010003631,1,2015-06-01 00:00:00+00:00,002406
580,4700,141.0,2010004349,1,2015-06-01 00:00:00+00:00,002520
581,11300,339.0,2010004415,1,2015-06-01 00:00:00+00:00,002531
582,8100,243.0,2010004510,1,2015-06-01 00:00:00+00:00,002548
583,7400,222.0,2010004612,1,2015-06-01 00:00:00+00:00,002573
584,1800,54.0,2010004939,1,2015-06-01 00:00:00+00:00,002625
585,5000,150.0,2010004946,1,2015-06-01 00:00:00+00:00,300276
586,6600,198.0,2010004960,1,2015-06-01 00:00:00+00:00,002636
587,14700,441.0,2010004975,1,2015-06-01 00:00:00+00:00,002641
588,8700,261.0,2010005083,1,2015-06-01 00:00:00+00:00,300296
589,12200,366.0,2010007028,1,2015-06-01 00:00:00+00:00,002689
590,10200,306.0,2010007070,1,2015-06-01 00:00:00+00:00,002694
591,3500,105.0,2010008391,1,2015-06-01 00:00:00+00:00,300388
592,6000,180.0,2010008724,1,2015-06-01 00:00:00+00:00,603606
593,2800,84.0,2010009008,1,2015-06-01 00:00:00+00:00,300407
594,1800,54.0,2010009010,1,2015-06-01 00:00:00+00:00,300409
595,3700,111.0,2010009229,1,2015-06-01 00:00:00+00:00,603788
596,4600,138.0,2010009230,1,2015-06-01 00:00:00+00:00,603889
597,3800,114.0,2010009537,1,2015-06-01 00:00:00+00:00,603601
598,3800,114.0,2010009546,1,2015-06-01 00:00:00+00:00,603611
599,6000,180.0,2010009829,1,2015-06-01 00:00:00+00:00,603969
600,4800,144.0,2010009831,1,2015-06-01 00:00:00+00:00,603997
601,4700,141.0,2010009832,1,2015-06-01 00:00:00+00:00,002746
602,3200,96.0,2010009989,1,2015-06-01 00:00:00+00:00,603199
603,2300,69.0,2010010007,1,2015-06-01 00:00:00+00:00,300435
604,2800,84.0,2010010206,1,2015-06-01 00:00:00+00:00,603025
605,2400,72.0,2010010207,1,2015-06-01 00:00:00+00:00,603315
606,2700,81.0,2010010209,1,2015-06-01 00:00:00+00:00,603808
607,2200,66.0,2010010211,1,2015-06-01 00:00:00+00:00,603703
608,2500,75.0,2010010212,1,2015-06-01 00:00:00+00:00,603789
609,2200,66.0,2010010213,1,2015-06-01 00:00:00+00:00,603567
610,1600,48.0,2010010216,1,2015-06-01 00:00:00+00:00,300442
611,2400,72.0,2010010219,1,2015-06-01 00:00:00+00:00,603021
612,800,24.0,2010010227,1,2015-06-01 00:00:00+00:00,300436
613,2000,60.0,2010010229,1,2015-06-01 00:00:00+00:00,300441
614,2100,63.0,2010010232,1,2015-06-01 00:00:00+00:00,300444
615,7400,222.0,2010000546,1,2015-06-02 00:00:00+00:00,600635
616,3000,90.0,2010000565,1,2015-06-02 00:00:00+00:00,600654
617,10000,300.0,2010000709,1,2015-06-02 00:00:00+00:00,600798
618,145200,4356.0,2010000930,1,2015-06-02 00:00:00+00:00,900950
619,-1900,57.0,2010001161,1,2015-06-02 00:00:00+00:00,000626
620,6100,183.0,2010001249,1,2015-06-02 00:00:00+00:00,000736
621,3300,99.0,2010001460,1,2015-06-02 00:00:00+00:00,002017
622,1500,45.0,2010001574,1,2015-06-02 00:00:00+00:00,002131
623,1300,39.0,2010001640,1,2015-06-02 00:00:00+00:00,002197
624,7900,237.0,2010001669,1,2015-06-02 00:00:00+00:00,002226
625,3300,99.0,2010001859,1,2015-06-02 00:00:00+00:00,002271
626,6600,198.0,2010003302,1,2015-06-02 00:00:00+00:00,002288
627,4500,135.0,2010003308,1,2015-06-02 00:00:00+00:00,002293
628,2300,69.0,2010004349,1,2015-06-02 00:00:00+00:00,002520
629,6000,180.0,2010004415,1,2015-06-02 00:00:00+00:00,002531
630,3800,114.0,2010004510,1,2015-06-02 00:00:00+00:00,002548
631,3900,117.0,2010004612,1,2015-06-02 00:00:00+00:00,002573
632,900,27.0,2010004939,1,2015-06-02 00:00:00+00:00,002625
633,2400,72.0,2010004946,1,2015-06-02 00:00:00+00:00,300276
634,-6600,198.0,2010004960,1,2015-06-02 00:00:00+00:00,002636
635,7100,213.0,2010004975,1,2015-06-02 00:00:00+00:00,002641
636,4300,129.0,2010005083,1,2015-06-02 00:00:00+00:00,300296
637,5800,174.0,2010007028,1,2015-06-02 00:00:00+00:00,002689
638,5400,162.0,2010007070,1,2015-06-02 00:00:00+00:00,002694
639,-3500,105.0,2010008391,1,2015-06-02 00:00:00+00:00,300388
640,3900,117.0,2010008724,1,2015-06-02 00:00:00+00:00,603606
641,2100,63.0,2010009008,1,2015-06-02 00:00:00+00:00,300407
642,2400,72.0,2010009229,1,2015-06-02 00:00:00+00:00,603788
643,3300,99.0,2010009230,1,2015-06-02 00:00:00+00:00,603889
644,2700,81.0,2010009537,1,2015-06-02 00:00:00+00:00,603601
645,2700,81.0,2010009546,1,2015-06-02 00:00:00+00:00,603611
646,-6000,180.0,2010009829,1,2015-06-02 00:00:00+00:00,603969
647,3400,102.0,2010009831,1,2015-06-02 00:00:00+00:00,603997
648,2000,60.0,2010009989,1,2015-06-02 00:00:00+00:00,603199
649,1400,42.0,2010010007,1,2015-06-02 00:00:00+00:00,300435
650,-2800,84.0,2010010206,1,2015-06-02 00:00:00+00:00,603025
651,2000,60.0,2010010207,1,2015-06-02 00:00:00+00:00,603315
652,1900,57.0,2010010209,1,2015-06-02 00:00:00+00:00,603808
653,1500,45.0,2010010211,1,2015-06-02 00:00:00+00:00,603703
654,2000,60.0,2010010212,1,2015-06-02 00:00:00+00:00,603789
655,-2200,66.0,2010010213,1,2015-06-02 00:00:00+00:00,603567
656,1400,42.0,2010010216,1,2015-06-02 00:00:00+00:00,300442
657,1900,57.0,2010010219,1,2015-06-02 00:00:00+00:00,603021
658,500,15.0,2010010227,1,2015-06-02 00:00:00+00:00,300436
659,1600,48.0,2010010229,1,2015-06-02 00:00:00+00:00,300441
660,1700,51.0,2010010232,1,2015-06-02 00:00:00+00:00,300444
661,-200,6.0,2010000546,1,2015-06-03 00:00:00+00:00,600635
662,-200,6.0,2010000565,1,2015-06-03 00:00:00+00:00,600654
663,200,6.0,2010000709,1,2015-06-03 00:00:00+00:00,600798
664,-10800,324.0,2010000930,1,2015-06-03 00:00:00+00:00,900950
665,700,21.0,2010001249,1,2015-06-03 00:00:00+00:00,000736
666,600,18.0,2010001460,1,2015-06-03 00:00:00+00:00,002017
667,200,6.0,2010001574,1,2015-06-03 00:00:00+00:00,002131
668,1800,54.0,2010001669,1,2015-06-03 00:00:00+00:00,002226
669,500,15.0,2010001859,1,2015-06-03 00:00:00+00:00,002271
670,-600,18.0,2010003302,1,2015-06-03 00:00:00+00:00,002288
671,-500,15.0,2010003308,1,2015-06-03 00:00:00+00:00,002293
672,-100,3.0,2010004349,1,2015-06-03 00:00:00+00:00,002520
673,1300,39.0,2010004415,1,2015-06-03 00:00:00+00:00,002531
674,1400,42.0,2010004510,1,2015-06-03 00:00:00+00:00,002548
675,800,24.0,2010004612,1,2015-06-03 00:00:00+00:00,002573
676,-2700,81.0,2010004939,1,2015-06-03 00:00:00+00:00,002625
677,-300,9.0,2010004946,1,2015-06-03 00:00:00+00:00,300276
678,1700,51.0,2010004975,1,2015-06-03 00:00:00+00:00,002641
679,1100,33.0,2010005083,1,2015-06-03 00:00:00+00:00,300296
680,-900,27.0,2010007028,1,2015-06-03 00:00:00+00:00,002689
681,200,6.0,2010007070,1,2015-06-03 00:00:00+00:00,002694
682,-400,12.0,2010008724,1,2015-06-03 00:00:00+00:00,603606
683,500,15.0,2010009008,1,2015-06-03 00:00:00+00:00,300407
684,200,6.0,2010009229,1,2015-06-03 00:00:00+00:00,603788
685,200,6.0,2010009537,1,2015-06-03 00:00:00+00:00,603601
686,100,3.0,2010009989,1,2015-06-03 00:00:00+00:00,603199
687,100,3.0,2010010207,1,2015-06-03 00:00:00+00:00,603315
688,-100,3.0,2010010209,1,2015-06-03 00:00:00+00:00,603808
689,300,9.0,2010010211,1,2015-06-03 00:00:00+00:00,603703
690,200,6.0,2010010212,1,2015-06-03 00:00:00+00:00,603789
691,200,6.0,2010010219,1,2015-06-03 00:00:00+00:00,603021
692,100,3.0,2010010227,1,2015-06-03 00:00:00+00:00,300436
693,100,3.0,2010010229,1,2015-06-03 00:00:00+00:00,300441
694,-20700,621.0,2010000546,1,2015-06-04 00:00:00+00:00,600635
695,-7800,234.0,2010000565,1,2015-06-04 00:00:00+00:00,600654
696,-26600,798.0,2010000709,1,2015-06-04 00:00:00+00:00,600798
697,-194800,5844.0,2010000930,1,2015-06-04 00:00:00+00:00,900950
698,-16800,504.0,2010001249,1,2015-06-04 00:00:00+00:00,000736
699,-10500,315.0,2010001460,1,2015-06-04 00:00:00+00:00,002017
700,-4100,123.0,2010001574,1,2015-06-04 00:00:00+00:00,002131
701,-3800,114.0,2010001640,1,2015-06-04 00:00:00+00:00,002197
702,-25600,768.0,2010001669,1,2015-06-04 00:00:00+00:00,002226
703,-10200,306.0,2010001859,1,2015-06-04 00:00:00+00:00,002271
704,-19800,594.0,2010003302,1,2015-06-04 00:00:00+00:00,002288
705,-11400,342.0,2010003308,1,2015-06-04 00:00:00+00:00,002293
706,-12800,384.0,2010003631,1,2015-06-04 00:00:00+00:00,002406
707,-6900,207.0,2010004349,1,2015-06-04 00:00:00+00:00,002520
708,-18600,558.0,2010004415,1,2015-06-04 00:00:00+00:00,002531
709,-13300,399.0,2010004510,1,2015-06-04 00:00:00+00:00,002548
710,-12100,363.0,2010004612,1,2015-06-04 00:00:00+00:00,002573
711,-7100,213.0,2010004946,1,2015-06-04 00:00:00+00:00,300276
712,-23500,705.0,2010004975,1,2015-06-04 00:00:00+00:00,002641
713,-14100,423.0,2010005083,1,2015-06-04 00:00:00+00:00,300296
714,-17100,513.0,2010007028,1,2015-06-04 00:00:00+00:00,002689
715,-15800,474.0,2010007070,1,2015-06-04 00:00:00+00:00,002694
716,-9500,285.0,2010008724,1,2015-06-04 00:00:00+00:00,603606
717,-5400,162.0,2010009008,1,2015-06-04 00:00:00+00:00,300407
718,-6300,189.0,2010009229,1,2015-06-04 00:00:00+00:00,603788
719,-7900,237.0,2010009230,1,2015-06-04 00:00:00+00:00,603889
720,-6700,201.0,2010009537,1,2015-06-04 00:00:00+00:00,603601
721,-6500,195.0,2010009546,1,2015-06-04 00:00:00+00:00,603611
722,-8200,246.0,2010009831,1,2015-06-04 00:00:00+00:00,603997
723,-5300,159.0,2010009989,1,2015-06-04 00:00:00+00:00,603199
724,-3700,111.0,2010010007,1,2015-06-04 00:00:00+00:00,300435
725,-4500,135.0,2010010207,1,2015-06-04 00:00:00+00:00,603315
726,-4500,135.0,2010010209,1,2015-06-04 00:00:00+00:00,603808
727,-4000,120.0,2010010211,1,2015-06-04 00:00:00+00:00,603703
728,-4700,141.0,2010010212,1,2015-06-04 00:00:00+00:00,603789
729,-3000,90.0,2010010216,1,2015-06-04 00:00:00+00:00,300442
730,-4500,135.0,2010010219,1,2015-06-04 00:00:00+00:00,603021
731,-1400,42.0,2010010227,1,2015-06-04 00:00:00+00:00,300436
732,-3700,111.0,2010010229,1,2015-06-04 00:00:00+00:00,300441
733,-3800,114.0,2010010232,1,2015-06-04 00:00:00+00:00,300444
734,-1800,54.0,2010009010,1,2015-06-02 00:00:00+00:00,300409
735,3600,108.0,2010000040,1,2015-06-23 00:00:00+00:00,600055
736,8700,261.0,2010000149,1,2015-06-23 00:00:00+00:00,600172
737,18100,543.0,2010000427,1,2015-06-23 00:00:00+00:00,600507
738,29800,894.0,2010000479,1,2015-06-23 00:00:00+00:00,600567
739,8600,258.0,2010000508,1,2015-06-23 00:00:00+00:00,600597
740,10500,315.0,2010000708,1,2015-06-23 00:00:00+00:00,600797
741,9100,273.0,2010000772,1,2015-06-23 00:00:00+00:00,600861
742,14600,438.0,2010000801,1,2015-06-23 00:00:00+00:00,600890
743,10000,300.0,2010000809,1,2015-06-23 00:00:00+00:00,600898
744,2700,81.0,2010000991,1,2015-06-23 00:00:00+00:00,000062
745,4100,123.0,2010001108,1,2015-06-23 00:00:00+00:00,000565
746,27800,834.0,2010001189,1,2015-06-23 00:00:00+00:00,000667
747,8500,255.0,2010001336,1,2015-06-23 00:00:00+00:00,000861
748,1900,57.0,2010001395,1,2015-06-23 00:00:00+00:00,000938
749,10200,306.0,2010001443,1,2015-06-23 00:00:00+00:00,001896
750,22300,669.0,2010001521,1,2015-06-23 00:00:00+00:00,002078
751,5800,174.0,2010001619,1,2015-06-23 00:00:00+00:00,002176
752,5100,153.0,2010001631,1,2015-06-23 00:00:00+00:00,002188
753,10500,315.0,2010001687,1,2015-06-23 00:00:00+00:00,002244
754,7600,228.0,2010003366,1,2015-06-23 00:00:00+00:00,002319
755,3600,108.0,2010003392,1,2015-06-23 00:00:00+00:00,300038
756,12700,381.0,2010003394,1,2015-06-23 00:00:00+00:00,300040
757,7200,216.0,2010003694,1,2015-06-23 00:00:00+00:00,002441
758,5900,177.0,2010003964,1,2015-06-23 00:00:00+00:00,300098
759,10000,300.0,2010004006,1,2015-06-23 00:00:00+00:00,300110
760,12600,378.0,2010004142,1,2015-06-23 00:00:00+00:00,002476
761,7600,228.0,2010004271,1,2015-06-23 00:00:00+00:00,002502
762,15400,462.0,2010004548,1,2015-06-23 00:00:00+00:00,300185
763,5300,159.0,2010004616,1,2015-06-23 00:00:00+00:00,300205
